,Brand A,Brand B,Brand C,margin,Profit per customer
66,0.42042115370723676,0.5071947967954431,0.07238404949732033,21.7,1.570733874091851
67,0.4000024327034346,0.48917834730377746,0.11081921999278778,21.4,2.3715313078456584
68,0.35703627246878844,0.4605198199547113,0.18244390757650006,21.2,3.867810840621801
69,0.39456064293283893,0.4898115275354153,0.11562782953174605,20.9,2.4166216372134923
70,0.36470671329754795,0.4666968210748443,0.16859646562760763,20.6,3.4730871919287174
71,0.309762872619991,0.4313968026909429,0.25884032468906587,20.4,5.280342623656943
72,0.4396651532732591,0.5299098423443989,0.030425004382342087,22.7,0.6906475994791653
73,0.4314252356918431,0.5214259789984771,0.0471487853096798,22.4,1.0561327909368274
74,0.40928378267030724,0.5059321172206432,0.08478410010904965,22.2,1.882207022420902
75,0.42371506469670517,0.5119430296099009,0.06434190569339428,21.5,1.3833509724079769
76,0.40736543842658035,0.4969191431363993,0.0957154184370204,21.2,2.0291668708648323
77,0.36956365426688864,0.47075468032294077,0.15968166541017087,21.0,3.353314973613588
78,0.4008452338387686,0.4958565419288886,0.10329822423234279,20.7,2.138273241609496
79,0.3762838684608205,0.4763032020324043,0.14741292950677526,20.4,3.007223761938215
80,0.3282310074732977,0.444186440561381,0.2275825519653213,20.2,4.59716754969949
81,0.43085857734486754,0.4640082689081589,0.1051331537469733,7.0,0.7359320762288131
82,0.42095654756787454,0.43317111987661283,0.14587233255551255,6.7,0.9773446281219341
83,0.39909796529361113,0.3988259674122158,0.2020760672941732,6.5,1.3134944374121258
84,0.40969065340336713,0.4104537954573056,0.17985555113932708,5.8,1.043162196608097
85,0.39139528427696235,0.37070698770165234,0.23789772802138526,5.5,1.3084375041176188
86,0.3543931614164619,0.32666470023085,0.3189421383526881,5.3,1.690393333269247
87,0.38483809323655505,0.3789822709635225,0.23617963579992238,5.0,1.1808981789996118
88,0.3590308901281912,0.33554844913533477,0.30542066073647434,4.7,1.4354771054614295
89,0.314045265269464,0.28965624463083744,0.3962984900996985,4.5,1.783343205448643
90,0.4294352924080095,0.45426638089021715,0.11629832670177385,5.4,0.6280109641895788
91,0.4171258067747871,0.4194288831477573,0.16344531007745577,5.1000000000000005,0.8335710813950246
92,0.38970423425543255,0.38015541951440573,0.2301403462301619,4.9,1.1276876965277935
93,0.4046836033199018,0.39361258824566364,0.2017038084344345,4.199999999999999,0.8471559954246247
